rf|a_ml_sem_ontologia,hgb|a_ml_sem_ontologia,mlp|a_ml_sem_ontologia,logreg|a_ml_sem_ontologia,rf|b_ontologia_sem_related,hgb|b_ontologia_sem_related,mlp|b_ontologia_sem_related,logreg|b_ontologia_sem_related,rf|c_so_network_proximity,hgb|c_so_network_proximity,mlp|c_so_network_proximity,logreg|c_so_network_proximity,rf|d_completo,hgb|d_completo,mlp|d_completo,logreg|d_completo,K,seed
0.5239444444444445,0.5322388888888889,0.4900111111111111,0.520488888888889,0.5149055555555556,0.5322388888888889,0.5149333333333332,0.520488888888889,0.6727611111111113,0.6830444444444443,0.6486000000000001,0.6602777777777777,0.982138888888889,0.9929444444444444,0.7970666666666667,0.7934333333333333,1000,3
0.5058111111111111,0.5423111111111111,0.49274444444444443,0.47257777777777776,0.49512222222222224,0.5423111111111111,0.49214444444444444,0.47257777777777776,0.6876944444444445,0.6843388888888889,0.6866555555555555,0.6780999999999999,0.97985,0.9891555555555556,0.823188888888889,0.8194666666666667,1000,4
0.4923833333333333,0.5085444444444445,0.4969888888888889,0.49394444444444446,0.4892222222222223,0.5085444444444445,0.5057111111111111,0.49394444444444446,0.6337722222222222,0.6304055555555556,0.6475111111111111,0.6506111111111111,0.9853333333333334,0.9905666666666667,0.7828666666666667,0.7816666666666667,1000,5
0.50345,0.5118444444444444,0.5087,0.4885222222222222,0.50045,0.5118444444444444,0.4736333333333334,0.4885222222222222,0.645411111111111,0.6419111111111111,0.6325888888888889,0.6180333333333334,0.95765,0.9786555555555555,0.8058222222222222,0.7928444444444445,1000,6
0.5250388888888889,0.5156388888888889,0.5047666666666666,0.4857555555555556,0.5275666666666667,0.5156388888888889,0.4963444444444444,0.4857555555555556,0.669688888888889,0.6641277777777778,0.6830777777777777,0.6634,0.9862777777777777,0.9938222222222222,0.8090333333333333,0.7945777777777778,1000,7
0.47130555555555553,0.46748888888888895,0.4763444444444444,0.47071111111111114,0.4666111111111111,0.46748888888888895,0.46453333333333335,0.47071111111111114,0.6352944444444444,0.6443333333333333,0.6474111111111112,0.6357222222222223,0.9624055555555555,0.9826444444444444,0.7880222222222222,0.7826111111111111,1000,8
0.5212888888888889,0.5203388888888889,0.4598888888888889,0.45346666666666674,0.5002833333333333,0.5203388888888889,0.5019,0.45346666666666674,0.6494388888888889,0.6511666666666667,0.6411222222222223,0.648988888888889,0.9868611111111111,0.9909,0.7886111111111112,0.7822222222222222,1000,9
0.4959944444444444,0.4855555555555556,0.5191222222222223,0.4913333333333333,0.5001222222222222,0.4855555555555556,0.5229666666666667,0.4913333333333333,0.6279722222222223,0.6142222222222222,0.6639111111111111,0.6419444444444444,0.9775055555555556,0.9891333333333333,0.8190666666666667,0.8114333333333335,1000,10
0.50775,0.5054444444444445,0.5075888888888889,0.49770000000000003,0.5082111111111111,0.5054444444444445,0.4882111111111111,0.49770000000000003,0.7005722222222223,0.6890222222222222,0.6874222222222223,0.6987777777777778,0.98725,0.9901444444444445,0.8331222222222222,0.8321999999999999,1000,11
0.49679444444444454,0.47772777777777775,0.4805,0.4829444444444445,0.50315,0.47772777777777775,0.5212333333333333,0.4829444444444445,0.6749777777777778,0.66865,0.680088888888889,0.6794666666666667,0.9834611111111111,0.9885444444444444,0.8191555555555555,0.8336666666666667,1000,12
